event_id,imsi,partner_mcc_mnc,partner_name,timestamp,service_group,usage_volume,uom,sdr_rate,switch_id,tap_file_id,utc_offset,charge_sdr,billed_revenue_idr,tax_amount_idr,total_invoice_idr
51003464-f60b-453c-86aa-043b8aab85a2,51011834791,525-01,Singtel,2025-01-11 17:06:00,SMS,1.0,MSG,0.05,MSC-JKT-2,TAP3_ID_20250111_52501,700,0.05,1061.95,74.33650000000002,1136.2865000000002
fd326951-0884-4f07-be71-a6598d625830,51011913592,310-410,AT&T,2025-01-15 22:21:00,Voice,74.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250115_310410,700,11.1,235752.9,23575.29,259328.19
76e53e3b-61dc-4864-a657-75927fca8a14,51011723536,310-410,AT&T,2025-01-11 21:19:00,Voice,43.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250111_310410,700,6.45,136991.55000000002,13699.155000000002,150690.70500000002
e926ee5d-0f8e-435d-99c8-2af24d05f325,51011596283,502-12,Maxis,2025-01-21 18:01:00,Data,466.6092233708772,MB,0.05,MSC-JKT-3,TAP3_ID_20250121_50212,700,23.330461168543863,495515.6647587031,29730.939885522184,525246.6046442253
efe36d81-cbed-4b87-a721-1ab84114bc0d,51011151798,310-410,AT&T,2025-01-01 07:04:00,Voice,310.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250101_310410,700,46.5,987613.5,98761.35,1086374.85
344e71f5-9803-4594-81af-bdceaa3047be,51011287805,310-410,AT&T,2025-01-19 16:05:00,Data,314.0165717979196,MB,0.05,MSC-JKT-1,TAP3_ID_20250119_310410,700,15.70082858989598,333469.89842080075,33346.989842080075,366816.88826288085
e667cd53-4f60-4c83-894f-4ae1e59b3586,51011509062,310-410,AT&T,2025-01-27 09:00:00,Voice,162.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250127_310410,700,24.3,516107.7,51610.770000000004,567718.47
7a6bf720-7544-4e4b-b688-84de4e865a01,51011824945,204-04,Vodafone,2025-01-12 12:23:00,Voice,107.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250112_20404,700,16.05,340885.95,71586.0495,412471.99950000003
e9967ea7-6182-4894-a8d6-75bbcf83a066,51011637953,454-00,CSL,2025-01-02 14:38:00,Data,421.4909000493872,MB,0.05,MSC-JKT-3,TAP3_ID_20250102_45400,700,21.074545002469364,447602.2613074468,0.0,447602.2613074468
a3161d9b-cff0-4567-8eb9-4d9d785e3856,51011404359,454-00,CSL,2025-01-11 04:01:00,Data,204.00051683747185,MB,0.05,MSC-JKT-1,TAP3_ID_20250111_45400,700,10.200025841873591,216638.3488555532,0.0,216638.3488555532
b6b278fd-d218-4096-ad8d-e4438213be5a,51011122449,525-01,Singtel,2025-01-19 05:00:00,Data,73.01498109117422,MB,0.05,MSC-JKT-2,TAP3_ID_20250119_52501,700,3.650749054558711,77538.25916977247,5427.678141884074,82965.93731165654
7d30a7d4-5b4a-48c8-b38a-47345e49ea1a,51011634633,204-04,Vodafone,2025-01-04 17:26:00,Data,310.7031790154381,MB,0.05,MSC-JKT-1,TAP3_ID_20250104_20404,700,15.535158950771905,329951.24095544446,69289.76060064333,399241.0015560878
d7f941e1-1275-4289-8364-a77e4b0e2447,51011665745,204-04,Vodafone,2025-01-04 01:57:00,Data,96.93077636357242,MB,0.05,MSC-JKT-1,TAP3_ID_20250104_20404,700,4.8465388181786215,102935.63795929574,21616.483971452104,124552.12193074785
cf323e13-ee06-4fe3-b5b4-fac3c1e672fe,51011660451,454-00,CSL,2025-01-10 05:55:00,Voice,15.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250110_45400,700,2.25,47787.75,0.0,47787.75
5e84978b-5272-4a7d-abef-b292d648b9a7,51011402039,502-12,Maxis,2025-01-17 04:56:00,Voice,318.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250117_50212,700,47.7,1013100.3,60786.018000000004,1073886.318
ee98bf8c-5a55-49f5-96bd-e836aa08a326,51011910692,525-01,Singtel,2025-01-18 14:40:00,Voice,562.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250118_52501,700,84.3,1790447.7,125331.339,1915779.0389999999
8a532338-22fe-43fa-a7a1-61e66fa0238f,51011982326,454-00,CSL,2025-01-01 03:55:00,Data,54.804259377506064,MB,0.05,MSC-JKT-4,TAP3_ID_20250101_45400,700,2.740212968875303,58199.38324594256,0.0,58199.38324594256
f69c3e5e-f93b-4260-864d-98a239c7ec70,51011300753,454-00,CSL,2025-01-02 17:06:00,Voice,276.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250102_45400,700,41.4,879294.6,0.0,879294.6
f38267c0-9bc7-4aa9-9962-0212d46ddced,51011241707,525-01,Singtel,2025-01-20 15:42:00,Data,357.37657489441045,MB,0.05,MSC-JKT-1,TAP3_ID_20250120_52501,700,17.868828744720524,379516.0537091192,26566.123759638347,406082.17746875755
c3369283-72bc-448a-a523-29d84375584f,51011428396,525-01,Singtel,2025-01-26 09:16:00,Data,222.2524700759933,MB,0.05,MSC-JKT-3,TAP3_ID_20250126_52501,700,11.112623503799666,236021.01059720112,16521.47074180408,252542.4813390052
e9ea6d54-fdce-439a-aa54-63a3eadc4c6a,51011459579,502-12,Maxis,2025-01-07 09:23:00,Data,95.23252482458776,MB,0.05,MSC-JKT-4,TAP3_ID_20250107_50212,700,4.761626241229389,101132.179737471,6067.930784248259,107200.11052171927
1a6e66a1-8923-4910-b64c-e28656ccf3b5,51011456035,525-01,Singtel,2025-01-06 19:39:00,Data,135.78036225908428,MB,0.05,MSC-JKT-4,TAP3_ID_20250106_52501,700,6.789018112954214,144191.95570103457,10093.436899072422,154285.392600107
ac597f76-04bd-44a7-8a99-11fd6253f95d,51011874508,204-04,Vodafone,2025-01-21 09:57:00,Data,81.64102609082771,MB,0.05,MSC-JKT-3,TAP3_ID_20250121_20404,700,4.082051304541386,86698.68765715449,18206.724408002443,104905.41206515692
b1de7d39-c27f-4985-9fba-d385c730d4c3,51011109966,454-00,CSL,2025-01-05 20:49:00,Data,483.2080071321021,MB,0.05,MSC-JKT-3,TAP3_ID_20250105_45400,700,24.16040035660511,513142.7431739359,0.0,513142.7431739359
c6c38424-f723-458a-976e-3630e6a8e0b7,51011878493,502-12,Maxis,2025-01-23 20:55:00,Voice,581.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250123_50212,700,87.14999999999999,1850978.8499999999,111058.73099999999,1962037.5809999998
94a243a4-3af1-448c-b9a4-50b79f14279e,51011715995,454-00,CSL,2025-01-09 10:20:00,Voice,502.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250109_45400,700,75.3,1599296.7,0.0,1599296.7
864d8bad-1726-474f-894a-7f460426e7e9,51011172920,454-00,CSL,2025-01-19 04:05:00,Data,388.9729570940698,MB,0.05,MSC-JKT-2,TAP3_ID_20250119_45400,700,19.44864785470349,413069.83178604743,0.0,413069.83178604743
e6f7f9d6-5860-4ba1-99eb-ca4b7eca7c69,51011397843,502-12,Maxis,2025-01-23 09:18:00,Data,209.98236397339016,MB,0.05,MSC-JKT-4,TAP3_ID_20250123_50212,700,10.499118198669509,222990.7714215417,13379.4462852925,236370.2177068342
b2b4d0db-ec1c-43e7-abb2-18e5766fc8b5,51011646440,502-12,Maxis,2025-01-29 04:07:00,Data,498.9184145061516,MB,0.05,MSC-JKT-3,TAP3_ID_20250129_50212,700,24.94592072530758,529826.4102848077,31789.584617088458,561615.9949018961
2024ab9c-be41-4e80-9cf5-2e481158b868,51011774053,204-04,Vodafone,2025-01-17 20:37:00,Voice,478.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250117_20404,700,71.7,1522836.3,319795.623,1842631.923
c8f7ab3a-f818-400a-86ac-76479846040b,51011639570,525-01,Singtel,2025-01-06 22:21:00,Data,146.17989340790268,MB,0.05,MSC-JKT-3,TAP3_ID_20250106_52501,700,7.308994670395134,155235.73780452224,10866.501646316558,166102.2394508388
ec4824b3-6fd7-4bfc-adec-075a9620a82a,51011841570,525-01,Singtel,2025-01-07 12:51:00,Data,221.109306636392,MB,0.05,MSC-JKT-3,TAP3_ID_20250107_52501,700,11.0554653318196,234807.02818251646,16436.491972776155,251243.52015529262
d0b6747f-499b-47d1-91a5-e7c883f42260,51011577742,204-04,Vodafone,2025-01-05 06:03:00,Voice,193.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250105_20404,700,28.95,614869.0499999999,129122.50049999998,743991.5504999999
003da8af-f9c1-4ffc-95ca-4b3df1c5e638,51011185666,310-410,AT&T,2025-01-22 17:47:00,Voice,110.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250122_310410,700,16.5,350443.5,35044.35,385487.85
88971ffa-bed2-4577-9ce1-7c94c94f9e6d,51011474909,310-410,AT&T,2025-01-25 15:53:00,Voice,268.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250125_310410,700,40.2,853807.8,85380.78000000001,939188.5800000001
b858d9bc-33de-436e-9e86-2a6192b10234,51011370170,204-04,Vodafone,2025-01-27 19:10:00,Data,354.4119510490542,MB,0.05,MSC-JKT-2,TAP3_ID_20250127_20404,700,17.720597552452713,376367.77141654317,79037.23199747407,455405.00341401726
81995725-2574-456e-a3e0-130a7d8c67ed,51011507821,502-12,Maxis,2025-01-04 14:24:00,Data,382.6203974938206,MB,0.05,MSC-JKT-1,TAP3_ID_20250104_50212,700,19.13101987469103,406323.7311185628,24379.42386711377,430703.1549856766
9029cfc8-86f6-43f9-b0d3-132fb9d0e940,51011692735,204-04,Vodafone,2025-01-15 20:06:00,Data,295.2540089436349,MB,0.05,MSC-JKT-4,TAP3_ID_20250115_20404,700,14.762700447181746,313544.9947976931,65844.44890751554,379389.44370520866
199dbfd9-fe07-4f90-9d3c-56560eba90ca,51011499346,204-04,Vodafone,2025-01-26 16:03:00,Data,1.453804095243999,MB,0.05,MSC-JKT-4,TAP3_ID_20250126_20404,700,0.0726902047621999,1543.8672589443636,324.21212437831633,1868.0793833226799
6960c705-021e-4bbf-8625-22dd27dd0a6a,51011593027,502-12,Maxis,2025-01-24 09:34:00,SMS,1.0,MSG,0.05,MSC-JKT-4,TAP3_ID_20250124_50212,700,0.05,1061.95,63.717,1125.6670000000001
d714c691-2ae5-4ae5-a0d7-fc4365de5d1e,51011290128,525-01,Singtel,2025-01-19 14:25:00,Data,41.46087791318708,MB,0.05,MSC-JKT-1,TAP3_ID_20250119_52501,700,2.073043895659354,44029.37929990902,3082.056550993632,47111.43585090266
6763ae9f-27f4-4650-9458-997a004b86bc,51011674281,204-04,Vodafone,2025-01-21 03:23:00,Data,141.32116853998548,MB,0.05,MSC-JKT-1,TAP3_ID_20250121_20404,700,7.066058426999274,150076.0149310376,31515.963135517894,181591.9780665555
5dc02f75-49bf-4e91-8651-c869d9e582cf,51011965885,454-00,CSL,2025-01-11 21:55:00,Voice,21.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250111_45400,700,3.15,66902.84999999999,0.0,66902.84999999999
f784adae-3374-4944-94c8-b142eab8c7d6,51011106589,525-01,Singtel,2025-01-05 06:08:00,Data,199.38080346467237,MB,0.05,MSC-JKT-2,TAP3_ID_20250105_52501,700,9.969040173233616,211732.44423930877,14821.271096751616,226553.71533606038
daf15eab-2f61-45a9-9038-55abfd411145,51011580721,454-00,CSL,2025-01-27 17:57:00,Voice,5.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250127_45400,700,0.75,15929.25,0.0,15929.25
2a2c853b-cd71-441b-b4eb-0b52a4cbf195,51011109885,502-12,Maxis,2025-01-24 22:15:00,Voice,432.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250124_50212,700,64.8,1376287.2,82577.23199999999,1458864.432
f35a6381-fc93-4c1d-b48c-c87a5164f74e,51011662143,454-00,CSL,2025-01-02 16:14:00,Voice,486.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250102_45400,700,72.89999999999999,1548323.0999999999,0.0,1548323.0999999999
2eb1a6da-ac74-4483-acac-72057865cdbe,51011555899,454-00,CSL,2025-01-29 06:01:00,SMS,1.0,MSG,0.05,MSC-JKT-4,TAP3_ID_20250129_45400,700,0.05,1061.95,0.0,1061.95
17c1e5cf-db11-483a-8691-c19029344458,51011580047,502-12,Maxis,2025-01-04 00:03:00,Voice,277.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250104_50212,700,41.55,882480.45,52948.827,935429.277
1374a8e1-8262-4702-b8c4-6e5c341d7bdd,51011990497,525-01,Singtel,2025-01-13 19:51:00,Data,61.96795697539712,MB,0.05,MSC-JKT-1,TAP3_ID_20250113_52501,700,3.098397848769856,65806.87191002298,4606.481033701609,70413.35294372459
f079809d-d33c-4423-9356-e211b7eccf94,51011537043,502-12,Maxis,2025-01-17 04:57:00,Voice,479.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250117_50212,700,71.85,1526022.15,91561.329,1617583.4789999998
7b7c0d7e-03cf-4386-8963-5327a4fcba1b,51011250453,525-01,Singtel,2025-01-08 08:47:00,Voice,96.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250108_52501,700,14.4,305841.60000000003,21408.912000000004,327250.51200000005
ebbaa8c4-bdef-4b0f-9dfc-56c390d46917,51011106530,525-01,Singtel,2025-01-10 19:05:00,Data,158.44916236605658,MB,0.05,MSC-JKT-1,TAP3_ID_20250110_52501,700,7.922458118302829,168265.0879746338,11778.556158224366,180043.64413285814
20262892-beab-44fe-bb76-9e8b352a17a4,51011101082,204-04,Vodafone,2025-01-12 06:39:00,Voice,281.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250112_20404,700,42.15,895223.85,187997.0085,1083220.8585
6bd9a342-0786-4930-ba18-93e1573ee533,51011878628,525-01,Singtel,2025-01-07 21:45:00,Data,342.1364143271264,MB,0.05,MSC-JKT-3,TAP3_ID_20250107_52501,700,17.10682071635632,363331.7651946919,25433.223563628435,388764.98875832034
6d0a9923-3be8-4012-be9c-72139dcade89,51011125301,454-00,CSL,2025-01-05 02:57:00,Voice,13.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250105_45400,700,1.95,41416.049999999996,0.0,41416.049999999996
5637bc5c-252e-47ff-a64a-59215bca4abf,51011909020,502-12,Maxis,2025-01-30 05:56:00,Voice,222.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250130_50212,700,33.3,707258.7,42435.522,749694.222
8b32fcfa-8a37-4e52-bf7e-5e76ca86b2b6,51011845866,502-12,Maxis,2025-01-17 17:01:00,Data,186.49787830736216,MB,0.05,MSC-JKT-1,TAP3_ID_20250117_50212,700,9.324893915368108,198051.42186850324,11883.085312110194,209934.50718061344
f75d99d9-1b46-477f-9ba2-66f4d5b128d7,51011437497,454-00,CSL,2025-01-23 16:25:00,Data,422.4531679536303,MB,0.05,MSC-JKT-2,TAP3_ID_20250123_45400,700,21.12265839768152,448624.1417083578,0.0,448624.1417083578
364560e5-7620-46f0-82dc-b2dbaffa8013,51011434956,204-04,Vodafone,2025-01-23 14:25:00,Data,161.47496740715025,MB,0.05,MSC-JKT-4,TAP3_ID_20250123_20404,700,8.073748370357512,171478.3416380232,36010.45174398487,207488.7933820081
05755ec4-8f97-400e-bef2-e52705a9f489,51011126597,310-410,AT&T,2025-01-02 01:26:00,Data,160.2929201943431,MB,0.05,MSC-JKT-2,TAP3_ID_20250102_310410,700,8.014646009717156,170223.06660038268,17022.30666003827,187245.37326042095
5db29676-5225-4c59-aabb-17e9d8671916,51011957692,502-12,Maxis,2025-01-28 04:55:00,Data,162.2320066805696,MB,0.05,MSC-JKT-3,TAP3_ID_20250128_50212,700,8.11160033402848,172282.2794944309,10336.936769665854,182619.21626409676
dc8bf621-13a0-40b7-a289-150b5e7702fe,51011176298,204-04,Vodafone,2025-01-26 16:41:00,Data,357.5049164935334,MB,0.05,MSC-JKT-3,TAP3_ID_20250126_20404,700,17.87524582467667,379652.34607030783,79726.99267476464,459379.3387450725
d6e42c32-a4d4-4b91-b8a2-0a2fdd00a943,51011756053,502-12,Maxis,2025-01-02 02:34:00,Voice,408.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250102_50212,700,61.2,1299826.8,77989.608,1377816.408
de57fdd7-d448-48ca-9e54-c0571c887ada,51011526095,502-12,Maxis,2025-01-02 07:04:00,Data,168.1055860323448,MB,0.05,MSC-JKT-4,TAP3_ID_20250102_50212,700,8.40527930161724,178519.72708704855,10711.183625222913,189230.91071227146
335b5420-268e-4bc7-89f2-8844cce7daa5,51011622904,525-01,Singtel,2025-01-20 11:54:00,Voice,130.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250120_52501,700,19.5,414160.5,28991.235000000004,443151.735
1de02004-2a70-4242-bf63-b4a9c600a452,51011255063,525-01,Singtel,2025-01-17 05:13:00,Data,422.173000589776,MB,0.05,MSC-JKT-2,TAP3_ID_20250117_52501,700,21.1086500294888,448326.61797631264,31382.863258341888,479709.48123465455
aeefc2ef-78fd-4186-8d19-0da186d215f9,51011169409,525-01,Singtel,2025-01-03 02:32:00,Data,285.85668391124665,MB,0.05,MSC-JKT-4,TAP3_ID_20250103_52501,700,14.292834195562332,303565.50547954836,21249.58538356839,324815.0908631167
4ea9b0af-c6b4-4afc-81f6-925ea5f3f9b3,51011791310,525-01,Singtel,2025-01-07 09:46:00,Data,248.41224066647928,MB,0.05,MSC-JKT-4,TAP3_ID_20250107_52501,700,12.420612033323964,263801.3789757677,18466.09652830374,282267.47550407145
c2f92797-d33b-46b3-99cf-af8820d55d28,51011171895,310-410,AT&T,2025-01-14 04:57:00,Data,412.4909700373327,MB,0.05,MSC-JKT-1,TAP3_ID_20250114_310410,700,20.624548501866634,438044.78563114547,43804.47856311455,481849.26419426
e304a7cd-4ec7-4007-94f9-babc08b688da,51011359673,310-410,AT&T,2025-01-01 03:23:00,Voice,542.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250101_310410,700,81.3,1726730.7,172673.07,1899403.77
f1d5748d-9b85-48fe-9fe1-d6523130d59e,51011866941,502-12,Maxis,2025-01-08 02:47:00,Data,28.652869968884584,MB,0.05,MSC-JKT-1,TAP3_ID_20250108_50212,700,1.4326434984442291,30427.915263456984,1825.674915807419,32253.590179264404
43e447f9-77d5-48d0-bba2-cf68dc49ca63,51011219324,454-00,CSL,2025-01-12 14:30:00,Data,100.43635017260472,MB,0.05,MSC-JKT-2,TAP3_ID_20250112_45400,700,5.021817508630236,106658.38206579759,0.0,106658.38206579759
7893b7ae-c2c4-48ae-9579-1f8f234676a4,51011675300,310-410,AT&T,2025-01-17 11:31:00,Data,98.197517415759,MB,0.05,MSC-JKT-4,TAP3_ID_20250117_310410,700,4.909875870787951,104280.85361966529,10428.085361966529,114708.93898163181
fd2377c8-8b7f-4f56-bf68-94246985c936,51011138090,310-410,AT&T,2025-01-20 10:32:00,SMS,1.0,MSG,0.05,MSC-JKT-3,TAP3_ID_20250120_310410,700,0.05,1061.95,106.19500000000001,1168.145
5f6ae14f-69db-4be4-a99b-7bda589bc3f1,51011458315,204-04,Vodafone,2025-01-07 08:39:00,Voice,14.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250107_20404,700,2.1,44601.9,9366.399,53968.299
24da883b-a424-49c1-84e9-e3dfce311359,51011353618,454-00,CSL,2025-01-09 14:14:00,Voice,461.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250109_45400,700,69.14999999999999,1468676.8499999999,0.0,1468676.8499999999
e3d648b5-4b90-4433-b415-0004e0423e17,51011854534,454-00,CSL,2025-01-23 01:39:00,Data,466.140215272094,MB,0.05,MSC-JKT-1,TAP3_ID_20250123_45400,700,23.3070107636047,495017.60160820023,0.0,495017.60160820023
2f9c0148-1cdf-4914-93d4-1c80b685e257,51011414877,502-12,Maxis,2025-01-20 16:48:00,Voice,268.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250120_50212,700,40.2,853807.8,51228.468,905036.268
cd9c42ba-a3bb-4dca-a98f-bf0e0f1cb642,51011312803,525-01,Singtel,2025-01-26 03:32:00,Data,350.4627620522156,MB,0.05,MSC-JKT-2,TAP3_ID_20250126_52501,700,17.52313810261078,372173.93016135035,26052.175111294528,398226.1052726449
6d38947d-1876-4e46-a015-156af86fa003,51011583761,525-01,Singtel,2025-01-09 13:03:00,Data,66.75889921145355,MB,0.05,MSC-JKT-3,TAP3_ID_20250109_52501,700,3.3379449605726776,70894.6130176031,4962.622911232217,75857.23592883532
d0abc10a-2e78-45a3-a68b-8c367cd5acc0,51011780049,525-01,Singtel,2025-01-14 02:16:00,Voice,412.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250114_52501,700,61.8,1312570.2,91879.914,1404450.114
8fa6b0b6-da0f-4b24-adbf-d09edfc55f42,51011417537,525-01,Singtel,2025-01-11 18:38:00,Voice,306.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250111_52501,700,45.9,974870.1,68240.907,1043111.007
e20af207-5f06-44e0-b36d-66426721786b,51011822030,454-00,CSL,2025-01-13 22:45:00,Data,462.2687821190768,MB,0.05,MSC-JKT-3,TAP3_ID_20250113_45400,700,23.11343910595384,490906.3331713536,0.0,490906.3331713536
c30a93d3-cc9f-441e-b619-5ea4abe93b9e,51011301664,310-410,AT&T,2025-01-03 11:39:00,Voice,547.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250103_310410,700,82.05,1742659.95,174265.995,1916925.9449999998
125b74dc-caa7-4134-ae4c-d5fa682e91c2,51011643803,310-410,AT&T,2025-01-04 08:29:00,Data,125.1162262100795,MB,0.05,MSC-JKT-4,TAP3_ID_20250104_310410,700,6.255811310503976,132867.17642379395,13286.717642379395,146153.89406617335
66386fc3-eba2-42e4-9cf4-dcd53500fb24,51011122222,502-12,Maxis,2025-01-02 18:08:00,Data,121.2851650622167,MB,0.05,MSC-JKT-3,TAP3_ID_20250102_50212,700,6.064258253110836,128798.78103782104,7727.9268622692625,136526.70790009032
f60a1c94-3309-440c-8bce-0852edc4ebd6,51011400646,454-00,CSL,2025-01-01 20:41:00,Data,204.3028457022484,MB,0.05,MSC-JKT-4,TAP3_ID_20250101_45400,700,10.21514228511242,216959.40699350266,0.0,216959.40699350266
32dcb18f-7c08-468a-aa23-24ef0e005e5f,51011890605,204-04,Vodafone,2025-01-18 16:18:00,Data,62.27897733753802,MB,0.05,MSC-JKT-2,TAP3_ID_20250118_20404,700,3.113948866876901,66137.1599835985,13888.803596555683,80025.96358015417
3d9a06c5-1dc8-4d5b-93a0-b792bfc5b5e5,51011421898,310-410,AT&T,2025-01-22 15:44:00,Data,424.7382584722452,MB,0.05,MSC-JKT-3,TAP3_ID_20250122_310410,700,21.236912923612262,451050.79358460085,45105.07935846009,496155.87294306094
c3084af9-817f-42db-8f33-1f5154343220,51011728349,454-00,CSL,2025-01-18 22:43:00,Data,62.95818175214375,MB,0.05,MSC-JKT-1,TAP3_ID_20250118_45400,700,3.147909087607188,66858.44111168907,0.0,66858.44111168907
4466ad62-bd8b-4782-aac4-5c98b2d4342d,51011177332,525-01,Singtel,2025-01-19 07:23:00,Data,170.1204573577841,MB,0.05,MSC-JKT-3,TAP3_ID_20250119_52501,700,8.506022867889206,180659.41969109882,12646.159378376919,193305.57906947573
9217a60b-b32f-48d6-a6a4-ffd1b8b8211e,51011266056,502-12,Maxis,2025-01-01 14:16:00,Voice,186.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250101_50212,700,27.9,592568.1,35554.085999999996,628122.186
4be4ae48-5af2-4bbe-aa73-c6058a01e0a3,51011369355,310-410,AT&T,2025-01-01 22:25:00,Voice,582.0,SEC,0.15,MSC-JKT-4,TAP3_ID_20250101_310410,700,87.3,1854164.7,185416.47,2039581.17
1ed125ff-bff1-4bc1-ae23-c2e7c389aad3,51011902792,204-04,Vodafone,2025-01-02 03:23:00,Data,85.15435581456123,MB,0.05,MSC-JKT-3,TAP3_ID_20250102_20404,700,4.257717790728061,90429.66815727329,18990.23031302739,109419.89847030069
88bee267-cac1-48a1-9ee2-e561309b693e,51011151632,502-12,Maxis,2025-01-14 18:47:00,Data,2.3403984934318647,MB,0.05,MSC-JKT-2,TAP3_ID_20250114_50212,700,0.1170199246715932,2485.386180099968,149.1231708059981,2634.509350905966
35aad57d-583d-4a56-9a32-74de1cfc8621,51011821202,454-00,CSL,2025-01-27 13:07:00,Data,12.821026933190025,MB,0.05,MSC-JKT-4,TAP3_ID_20250127_45400,700,0.6410513466595011,13615.289551701144,0.0,13615.289551701144
99ef8a49-3f69-4c37-8fc4-a2dcc8787ccb,51011571358,204-04,Vodafone,2025-01-15 01:23:00,Data,210.35322802103136,MB,0.05,MSC-JKT-4,TAP3_ID_20250115_20404,700,10.51766140105157,223384.61049693427,46910.768204356194,270295.37870129046
2d448ba9-8d71-47f1-8dcf-d43c95db1ed4,51011910161,525-01,Singtel,2025-01-20 01:35:00,Data,7.806041521661973,MB,0.05,MSC-JKT-4,TAP3_ID_20250120_52501,700,0.3903020760830986,8289.625793928932,580.2738055750252,8869.899599503957
c4de5442-a020-46c4-a861-71afdee9e107,51011103626,454-00,CSL,2025-01-19 03:49:00,Voice,446.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250119_45400,700,66.89999999999999,1420889.0999999999,0.0,1420889.0999999999
06f515e2-1938-4619-8c1d-ed82d0cd421e,51011151425,454-00,CSL,2025-01-17 17:29:00,Data,467.5285937757262,MB,0.05,MSC-JKT-3,TAP3_ID_20250117_45400,700,23.376429688786317,496491.9901601326,0.0,496491.9901601326
76bfc411-a95e-49bb-afa2-ac1786a0eec9,51011631108,310-410,AT&T,2025-01-24 08:33:00,Data,155.65236568924075,MB,0.05,MSC-JKT-1,TAP3_ID_20250124_310410,700,7.782618284462038,165295.02974368923,16529.502974368923,181824.53271805815
d7f76983-e269-4ddf-83c1-8a77df39db48,51011769242,525-01,Singtel,2025-01-16 05:52:00,SMS,1.0,MSG,0.05,MSC-JKT-3,TAP3_ID_20250116_52501,700,0.05,1061.95,74.33650000000002,1136.2865000000002
eb43923c-5a81-4f08-986b-7d01f53325d3,51011267605,310-410,AT&T,2025-01-12 09:34:00,Data,145.76305457176397,MB,0.05,MSC-JKT-3,TAP3_ID_20250112_310410,700,7.288152728588199,154793.07580248476,15479.307580248476,170272.38338273324
85c11b9f-8c45-466e-85d1-4cd85ba26b53,51011957158,310-410,AT&T,2025-01-17 08:54:00,Data,251.93634451794452,MB,0.05,MSC-JKT-1,TAP3_ID_20250117_310410,700,12.596817225897228,267543.80106083123,26754.380106083125,294298.18116691435
7bb36856-871b-4976-b259-fe0655a43c8d,51011175418,310-410,AT&T,2025-01-12 06:01:00,Voice,46.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250112_310410,700,6.9,146549.1,14654.910000000002,161204.01
70936450-b68c-4f86-a770-7f1dac2412a3,51011978260,310-410,AT&T,2025-01-11 14:02:00,Voice,535.0,SEC,0.15,MSC-JKT-1,TAP3_ID_20250111_310410,700,80.25,1704429.75,170442.975,1874872.725
3ac96fa0-c057-4613-983b-9a5dc99dc73d,51011745553,454-00,CSL,2025-01-10 15:12:00,Voice,456.0,SEC,0.15,MSC-JKT-3,TAP3_ID_20250110_45400,700,68.39999999999999,1452747.5999999999,0.0,1452747.5999999999
9892f21d-f612-4a2d-b69e-7fc9d185769e,51011789567,204-04,Vodafone,2025-01-15 09:29:00,Voice,426.0,SEC,0.15,MSC-JKT-2,TAP3_ID_20250115_20404,700,63.9,1357172.0999999999,285006.14099999995,1642178.241
a4be5e71-270c-49f5-9c04-a12d494cf54d,51011128295,454-00,CSL,2025-01-26 01:04:00,Data,116.69071340502144,MB,0.05,MSC-JKT-4,TAP3_ID_20250126_45400,700,5.834535670251072,123919.70310046252,0.0,123919.70310046252
